sku,product_name,category_id,category_name,category_path
10389427,"Рулон шлифовальный KK18XW 12-H (Р100), 200 мм , на тканевой основе, водостойкий, 20 м, БАЗ",60974982,Рулоны шлифовальные,Все товары / Строительство и ремонт / Инструменты / Расходные материалы и оснастка / Для шлифовальных машин / Шлифовальные листы / Рулоны шлифовальные
10389428,"Рулон шлифовальный KK18XW 25-H (Р60), 200 мм , на тканевой основе, водостойкий, 20 м, БАЗ",60974982,Рулоны шлифовальные,Все товары / Строительство и ремонт / Инструменты / Расходные материалы и оснастка / Для шлифовальных машин / Шлифовальные листы / Рулоны шлифовальные
10389430,"Рулон шлифовальный KK18XW 8-H (Р150), 200 мм , на тканевой основе, водостойкий, 20 м, БАЗ",60974982,Рулоны шлифовальные,Все товары / Строительство и ремонт / Инструменты / Расходные материалы и оснастка / Для шлифовальных машин / Шлифовальные листы / Рулоны шлифовальные
10389436,"Бобина шлифовальная KK19XW 5-H (Р220), 200 мм , на тканевой основе, водостойкая, 20 м, БАЗ",60974982,Рулоны шлифовальные,Все товары / Строительство и ремонт / Инструменты / Расходные материалы и оснастка / Для шлифовальных машин / Шлифовальные листы / Рулоны шлифовальные
10389518,Цифровое МФУ Ricoh IM 2500,70063179,МФУ,Все товары / Компьютерная техника / Оргтехника / Принтеры и МФУ / МФУ
10389534,"Источник бесперебойного питания PowerCom SPR-500, линейно-интерактивный",70446019,ИБП,Все товары / Компьютерная техника / ИБП / ИБП
10389547,"Источник бесперебойного питания Powercom SPR-700, line-interactive",70446019,ИБП,Все товары / Компьютерная техника / ИБП / ИБП
10389664,"Комплект клавиатура+мышь беспроводные Gembird KBS-9300, 2.4ГГц, 1000 DPI",723088,Комплекты клавиатур и мышей,Все товары / Компьютерная техника / Периферийные устройства / Комплекты клавиатур и мышей
10389677,"Мышь беспроводная Gembird MUSW-250-3, 2.4ГГц, 3 кнопки + колесо кнопка,1600DPI розовый",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389679,"Мышь беспроводная Gembird MUSW-250-2, 2.4ГГц, 3 кнопки + колесо кнопка,1600DPI синий",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389680,"Мышь беспроводная Gembird MUSW-330-1, 2.4ГГц, синий",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389681,"Мышь беспроводная Gembird MUSW-330-2, 2.4ГГц, серый",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389683,"Мышь беспроводная Gembird MUSW-330-3, 2.4ГГц, красный",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389690,"Мышь беспроводная Gembird MUSW-550, 1600 DPI, 2.4ГГц + BT синяя",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389692,"Мышь беспроводная Gembird MUSW-600, 2,4ГГц, 1200DPI, 3кн черная",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389693,"Мышь беспроводная Gembird MUSW-605, 2,4ГГц, 1200DPI, 3кн красная",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389694,"Мышь беспроводная Gembird MUSW-610, 2.4ГГц, 1200 DPI, 3кн., черный",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389695,"Мышь беспроводная Gembird MUSW-615, 2.4ГГц, 1200 DPI, 3кн., желт",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389696,"Мышь беспроводная Gembird MUSW-620, 2.4ГГц, 1200 DPI, 3кн., син",70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10389754,"Материнская плата Asus PROART B660-CREATOR D4/LGA1700,B660,USB3.2 GEN 2,MB",91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10389765,"MikroTik CCR2004-16G-2S+ Маршрутизатор 16*1Gbit RJ45, 2*10Gbit SFP+",70297923,Маршрутизаторы,Все товары / Компьютерная техника / Сетевое оборудование / Проводные роутеры (маршрутизаторы) и коммутаторы / Маршрутизаторы
10389783,Ирригатор SUPRA SDC-755,7683675,Ирригаторы,Все товары / Бытовая техника / Техника для красоты / Уход за полостью рта / Ирригаторы
10389799,"Шланг RACO EXPERT 3/4"", 25 м, 30 атм, четырёхслойный поливочный , армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10389800,"Шланг RACO COMFORT 1/2"", 20 м, 30 атм, трёхслойный поливочный , армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10389801,"Шланг RACO COMFORT 3/4"", 25 м, 25 атм, трёхслойный поливочный , армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10389854,Ящик для денег Cactus CS-CB-004 90x300x240,71696658,Сейфы,Все товары / Оборудование / Охрана и сигнализация / Сейфы / Сейфы
10389855,Ящик для денег Cactus CS-CB-003 90x250x180,71698255,Ящики для ключей,Все товары / Оборудование / Охрана и сигнализация / Сейфы / Ящики для ключей
10389858,Кресло игровое Knight OUTRIDER черный/оранжевый ромбик эко.кожа с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10389859,Кресло игровое Knight T1 черный с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10389873,Морозильный ларь SunWind SCH155 белый,16657217,Морозильное оборудование,Все товары / Оборудование / Оборудование для магазинов / Холодильное оборудование / Морозильное оборудование
10389893,Видеокарта AFOX R7 350 Single Fan 2GB GDDR5 128bit VGA DVI HDMI  RTL30 (784238),91031,Видеокарты,Все товары / Компьютерная техника / Комплектующие / Видеокарты
10389985,Материнская плата ASUS PRIME B660M-K D4 Soc-1700 Intel B660 2xDDR4 mATX AC`97 8ch(7.1) GbLAN RAID+VGA+HDMI,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10389995,Материнская плата ASUS PRIME B660-PLUS D4 Soc-1700 4xDDR4 ATX AC`97 8ch(7.1) 2.5Gg RAID+HDMI+DP,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10389998,Материнская плата ASUS PRIME H610M-D D4 Soc-1700 Intel H610 2xDDR4 mATX AC`97 8ch(7.1) GbLAN+VGA+HDMI,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10390000,Материнская плата ASUS PRIME H610M-K D4 Soc-1700 Intel H610 2xDDR4 mATX AC`97 8ch(7.1) GbLAN+VGA+HDMI,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10390058,Scarlett SC-HC63C11 Машинка для стрижки волос (Silver Line),70337102,Машинки для стрижки,Все товары / Бытовая техника / Техника для красоты / Машинки для стрижки и триммеры / Машинки для стрижки
10390059,Scarlett SC-MG45M23 Мясорубка (белый),90588,Мясорубки электрические,Все товары / Бытовая техника / Мелкая техника для кухни / Измельчение и смешивание / Мясорубки
10390099,Внешний жесткий диск USB3 14TB EXT. BLACK STKP14000400 SEAGATE,70177338,Внешние HDD-диски,Все товары / Компьютерная техника / Накопители / Внешние жесткие диски и SSD / Внешние HDD-диски
10390108,Блендер Zelmer ZHB4652 VARIO,70359370,Блендеры погружные,Все товары / Бытовая техника / Мелкая техника для кухни / Измельчение и смешивание / Блендеры / Блендеры погружные
10390110,Триммер для волос Zelmer ZGK6300 9IN1,70338709,Триммеры для волос,Все товары / Бытовая техника / Техника для красоты / Машинки для стрижки и триммеры / Триммеры для волос
10390111,Триммер для волос Zelmer ZHC6105,70338709,Триммеры для волос,Все товары / Бытовая техника / Техника для красоты / Машинки для стрижки и триммеры / Триммеры для волос
10390116,Соковыжималка Zelmer ZJE6800,70336256,Соковыжималки электрические,Все товары / Бытовая техника / Мелкая техника для кухни / Приготовление напитков / Соковыжималки / Соковыжималки электрические
10390117,Твердотельный накопитель SSD Western Digital 250GB M.2 2280 RED WDS250G1R0C WDC,16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10390134,Жесткий диск SATA 2TB 7200RPM 6GB/S 256MB ST2000NM017B SEAGATE,91033,Внутренние жесткие диски,Все товары / Компьютерная техника / Комплектующие / Внутренние жесткие диски
10390313,Тестер кабеля 5bites LY-CT003 UTP / STP / TEL,62189815,Тестеры электроизмерительные,Все товары / Строительство и ремонт / Инструменты / Измерительные инструменты / Измерение параметров электрического тока / Мультиметры и тестеры / Тестеры электроизмерительные
10390323,"Плайер RAPID HD31 для сшивания листовых материалов, стальной хромированный корпус (тип скобы 73)",62900149,Степлеры строительные,Все товары / Строительство и ремонт / Инструменты / Прочие инструменты и аксессуары / Гвоздескобозабивные пистолеты и степлеры / Степлеры строительные
10390325,"Гвозди RAPID 30 мм супертвердые, закаленные тип 300 (F / J / 47 / 8), 5000 шт",294644,"Скобы, гвозди и штифты для пистолетов и степлеров","Все товары / Строительство и ремонт / Инструменты / Электроинструменты / Скобы, гвозди и штифты"
10390327,"Гвозди RAPID 45 мм супертвердые, закаленные тип 300 (F / J / 47 / 8), 5000 шт",294644,"Скобы, гвозди и штифты для пистолетов и степлеров","Все товары / Строительство и ремонт / Инструменты / Электроинструменты / Скобы, гвозди и штифты"
10390342,"Стеклодомкрат ЗУБР ""ПРОФИ"" алюминиевый, профессиональный, двойной, 80кг",17973591,Стеклодомкраты,Все товары / Строительство и ремонт / Инструменты / Прочие инструменты и аксессуары / Стеклодомкраты
10390427,"Планшет Lenovo Yoga Tab 13 YT-K606F Snapdragon 870 (3.2) 8C RAM8Gb ROM128Gb 13"" LTPS 2160x1350 Android 11 черный 8Mpix BT WiFi Touch mHDMI 10200mAh",6427100,Планшеты,Все товары / Компьютерная техника / Компьютеры / Планшеты
10390451,Процессор Intel Original Xeon E-2378G 16Mb 2.8Ghz (CM8070804494916S RKN1),91019,Процессоры (CPU),Все товары / Компьютерная техника / Комплектующие / Процессоры (CPU)
10390468,Садовый насос колодезный Парма НВ-3/16 280Вт 1080л/час,61620458,Насосы колодезные,Все товары / Строительство и ремонт / Водоснабжение / Насосы и комплектующие / Водяные насосы / Насосы колодезные
10390519,Точка доступа Keenetic Voyager Pro Pack  (KN-3510) с Mesh Wi-Fi 6 AX1800,70150933,Mesh-системы,Все товары / Компьютерная техника / Сетевое оборудование / Оборудование Wi-Fi и Bluetooth / Mesh-системы
10390548,"Игровая гарнитура ExeGate EX289746RUS Cosmos HS-702GL (объемный звук 7.1, длина кабеля 2.5м, RGB подсветка, USB интерфейс)",90555,Наушники и гарнитуры,Все товары / Электроника / Портативная техника / Наушники и гарнитуры
10390562,Клавиатура USB DARK ARTS GK-375 RU 45375 DEFENDER,14334315,Клавиатуры,Все товары / Компьютерная техника / Периферийные устройства / Клавиатуры
10390563,Мышь USB OPTICAL SHEPARD GM-620L 52620 DEFENDER,70422560,Мыши компьютерные,Все товары / Компьютерная техника / Периферийные устройства / Мыши / Мыши компьютерные
10390570,Клавиатура DEFENDER USB RAID GK-778DL RU 45778,14334315,Клавиатуры,Все товары / Компьютерная техника / Периферийные устройства / Клавиатуры
10390575,Морозилка Nordfrost BLACK DF 161 BAP,15450084,Морозильники отдельно стоящие,"Все товары / Бытовая техника / Крупная техника для кухни / Холодильники, морозильники, винные шкафы / Морозильники"
10390579,Газовая варочная поверхность HILG 642C5 SB BEKO,237418,Встраиваемые варочные панели,Все товары / Бытовая техника / Встраиваемая техника / Варочные панели
10390580,Газовая варочная поверхность BEKO HILW64225SW,237418,Встраиваемые варочные панели,Все товары / Бытовая техника / Встраиваемая техника / Варочные панели
10390593,"Картридж Sakura CE310A/CF350A для HP черный, 1200 стр",91042,Расходные материалы для оргтехники,Все товары / Компьютерная техника / Расходные материалы / Расходные материалы для оргтехники
10390595,"Картридж SAKURA CE311A/CF351A для HP синий , 1000 стр",91042,Расходные материалы для оргтехники,Все товары / Компьютерная техника / Расходные материалы / Расходные материалы для оргтехники
10390614,Газовая плита GEFEST 5300-02 0354,70116021,Плиты кухонные,Все товары / Бытовая техника / Крупная техника для кухни / Плиты / Плиты кухонные
10390616,Стол игровой Cactus CS-GTZ-BK-CARBON-RED столешница МДФ карбон каркас черный,62117332,Столы компьютерные и письменные,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные и письменные столы / Столы компьютерные и письменные
10390617,Стол игровой Cactus CS-GTZ-BKRD-CARBON столешница МДФ карбон каркас черный,62117332,Столы компьютерные и письменные,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные и письменные столы / Столы компьютерные и письменные
10390624,Корпус MiniTower Powerman EK303 Black GS-230 80+ Bronze U3.0*2+U2.0*2+1*combo Audio mini-ITX,91028,Компьютерные корпуса,Все товары / Компьютерная техника / Комплектующие / Корпуса
10390626,Корпус MiniTower Powerman ST616 Black GS-230 80+ Bronze  U3.0*2+A(HD)+Fan 8 cm,91028,Компьютерные корпуса,Все товары / Компьютерная техника / Комплектующие / Корпуса
10390670,Газовая варочная панель HOMSair HGG641EWH,237418,Встраиваемые варочные панели,Все товары / Бытовая техника / Встраиваемая техника / Варочные панели
10390682,"Дрель-шуруповерт Hammer ACD122QC, Аккумуляторная, 12В, 2 АКБ, Кейс",62994971,Дрели и дрели-миксеры,Все товары / Строительство и ремонт / Инструменты / Электроинструменты / Дрели и строительные миксеры / Дрели и дрели-миксеры
10390693,"Шланг RACO EXPERT 1/2"", 50 м, 35 атм, четырёхслойный поливочный, армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10390694,"Шланг RACO COMFORT 1"", 20 м, 25 атм, трёхслойный поливочный, армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10390695,"Шланг RACO PREMIUM 1/2"", 20 м, 40 атм, пятислойный поливочный, усиленный двумя слоями армирования",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10390696,"Шланг RACO EXPERT 1"", 25 м, 25 атм, четырёхслойный поливочный, армированный",13793401,Шланги и комплекты для полива,"Все товары / Дача, сад и огород / Удобрения и уход за растениями / Аксессуары для полива / Шланги и комплекты для полива"
10390809,"Монитор 27"" DELL S2722QC , IPS, 3840x2160, 4ms, 350cd/m2, 1000:1, 178/178, 2*HDMI,DP, USB-C, 2*USB 3.2, Audio line-out, FreeSync,3Y",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10390839,"Стиральная машина Фея СМП 40 Н белый/прозрачный/серый, загрузка вертикальная 4 кг, 1320 об/мин, класс В",70056735,Стиральные машины,Все товары / Бытовая техника / Техника для дома / Техника для ухода за одеждой / Стиральные машины / Стиральные машины
10390864,Флеш Диск Sandisk 64Gb Shift Ultra SDCZ410-064G-G46 USB3.0 черный,70045509,USB-флеш-накопители,Все товары / Компьютерная техника / Накопители / USB флэш / USB-флеш-накопители
10390865,Флеш Диск Sandisk 256Gb Shift Ultra SDCZ410-256G-G46 USB3.0 черный,70045509,USB-флеш-накопители,Все товары / Компьютерная техника / Накопители / USB флэш / USB-флеш-накопители
10390868,"Ноутбук Huawei MateBook B3-410 Core i5 10210U 8Gb SSD512Gb Intel UHD Graphics 620 14"" (1920x1080) Windows 10 Professional WiFi BT Cam",91013,Ноутбуки,Все товары / Компьютерная техника / Компьютеры / Ноутбуки
10390877,Процессор Intel Core i3-12100F Soc-1700 (CM8071504651013S RL63) (3.3GHz) OEM,91019,Процессоры (CPU),Все товары / Компьютерная техника / Комплектующие / Процессоры (CPU)
10390897,"Микрокомпьютер Orange PI 3 2Gb + 8Gb EMMC, Android 7, с кабелем питания. (44286)",16238072,Комплектующие и аксессуары для робототехники,Все товары / Детские товары / Игрушки и игры / Для мальчиков / Комплектующие и аксессуары для робототехники
10390898,Видеокарта AFOX  AF210-512D3L3-V2 PCIE16 G210 512MB GDDR3 64bit VGA DVI HDMI RTL,91031,Видеокарты,Все товары / Компьютерная техника / Комплектующие / Видеокарты
10390907,Чайник BQ KT1702P Blue,70239164,Чайники электрические,Все товары / Бытовая техника / Мелкая техника для кухни / Приготовление напитков / Электрочайники и термопоты / Чайники электрические
10390920,Кресло игровое Knight T1 синий экомех с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10390922,Кресло игровое Knight T1 хаки экомех с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10390923,"МОНИТОР 34"" BenQ PD3420Q",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10390927,Картридж EPSON T04C  голубой для WF-C8190DW/WF-C8690DWF,91042,Расходные материалы для оргтехники,Все товары / Компьютерная техника / Расходные материалы / Расходные материалы для оргтехники
10390930,Картридж EPSON T04C  черный для WF-C8190DW/WF-C8690DWF,91042,Расходные материалы для оргтехники,Все товары / Компьютерная техника / Расходные материалы / Расходные материалы для оргтехники
10391022,"Зубило-конопатка JCB, двухкомпонентная рукоятка с протектором, CrV cталь, 215х100мм",61713534,Зубила и кернеры,Все товары / Строительство и ремонт / Инструменты / Ручной инструмент / Слесарный инструмент / Зубила и кернеры / Зубила и кернеры
10391110,"Машинка для стрижки волос POLARIS PHC 0501R Flex Motion (POLARIS) , Серебро",70337102,Машинки для стрижки,Все товары / Бытовая техника / Техника для красоты / Машинки для стрижки и триммеры / Машинки для стрижки
10391146,"Щипцы POLARIS  PHS 2095K для моделирования (POLARIS) , Фуксия",70394691,Щипцы для волос,"Все товары / Бытовая техника / Техника для красоты / Щипцы, плойки и выпрямители / Щипцы для волос"
10391176,Уровень строительный магнитный MIRAX 2000 мм 34611-200,62578917,Уровни строительные,"Все товары / Строительство и ремонт / Инструменты / Измерительные инструменты / Измерение расстояний, длин и углов наклона / Ручные уровни и отвесы / Уровни строительные"
10391209,"Накопитель SSD Patriot P400 1TB, M.2 2280, P400P1TBM28H, PCIe 4x4, NVMe, 7000/4800, heatshield, RET",16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10391224,Видеокамера IP Hikvision DS-2CD2543G2-IS(2.8mm),61957909,Камеры видеонаблюдения,Все товары / Строительство и ремонт / Электрика / Системы безопасности / Системы видеонаблюдения / Камеры видеонаблюдения / Камеры видеонаблюдения
10391232,Циркулярная пила (дисковая) Deko DKCS1800 1800Вт (ручная),63202961,Пилы дисковые сетевые,Все товары / Строительство и ремонт / Инструменты / Электро- и бензопилы / Циркулярные (дисковые) пилы / Пилы дисковые сетевые
10391233,Автомобильное зар./устр. Hama H-183248 2.4A черный (00183248),70205170,Автомобильные зарядные устройства для мобильных устройств,Все товары / Электроника / Телефоны / Аксессуары для телефонов / Зарядные устройства и адаптеры / Автомобильные зарядные устройства
10391235,Набор клуппов №6 с трещоткой MIRAX,63205382,Клуппы ручные,Все товары / Строительство и ремонт / Инструменты / Ручной инструмент / Резьбонарезной инструмент для труб / Клуппы ручные
10391273,Веб-камера OK-C008FH,4684840,Веб-камеры,Все товары / Компьютерная техника / Периферийные устройства / Веб-камеры
10391274,Камера Web Oklick/Оклик OK-C012HD черный 1Mpix (1280x720) USB2.0 с микрофоном,4684840,Веб-камеры,Все товары / Компьютерная техника / Периферийные устройства / Веб-камеры
10391275,Камера Web Oklick/Оклик OK-C013FH черный 2Mpix (1920x1080) USB2.0 с микрофоном,4684840,Веб-камеры,Все товары / Компьютерная техника / Периферийные устройства / Веб-камеры
10391276,Камера Web Oklick/Оклик OK-C21FH черный 2Mpix (1920x1080) USB2.0 с микрофоном,4684840,Веб-камеры,Все товары / Компьютерная техника / Периферийные устройства / Веб-камеры
10391287,Видеокарта Gigabyte   GV-R65XTGAMING OC-4GD,91031,Видеокарты,Все товары / Компьютерная техника / Комплектующие / Видеокарты
10391297,Игровая гарнитура ExeGate EX289747RUS Cosmos HS-704GL,90555,Наушники и гарнитуры,Все товары / Электроника / Портативная техника / Наушники и гарнитуры
10391336,"Ящик с 2 выдвижными полками ""DRAWER-2"", 22"" KETER",63187872,Ящики инструментальные,Все товары / Строительство и ремонт / Инструменты / Прочие инструменты и аксессуары / Ящики для инструментов / Ящики инструментальные
10391353,Выпрямитель Starwind SHC 7053 65Вт черный/черный (макс.темп.:230С),70391864,Выпрямители для волос,"Все товары / Бытовая техника / Техника для красоты / Щипцы, плойки и выпрямители / Выпрямители для волос"
10391354,Выпрямитель Starwind SHC 7700 42Вт серый (макс.темп.:215С),70391864,Выпрямители для волос,"Все товары / Бытовая техника / Техника для красоты / Щипцы, плойки и выпрямители / Выпрямители для волос"
10391358,Фен Starwind SHD 6063 2200Вт черный/хром,70053433,Фены для волос,Все товары / Бытовая техника / Техника для красоты / Фены и фен-щётки / Фены для волос
10391362,Щипцы Starwind SHS 7044 25Вт макс.темп.:200С покрытие:керамическое черный/красный,70394691,Щипцы для волос,"Все товары / Бытовая техника / Техника для красоты / Щипцы, плойки и выпрямители / Щипцы для волос"
10391366,Водонагреватель проточный Thermex S 20 MD Art Black,70373666,Водонагреватели проточные,Все товары / Бытовая техника / Климатическая техника / Водонагреватели / Водонагреватели проточные
10391367,Водонагреватель проточный Thermex S 20 MD Art Red,70373666,Водонагреватели проточные,Все товары / Бытовая техника / Климатическая техника / Водонагреватели / Водонагреватели проточные
10391433,"Топор Ижсталь-ТНП  Викинг-Премиум 600 г кованый, деревянная рукоятка",62093316,Топоры,Все товары / Строительство и ремонт / Инструменты / Ручной инструмент / Столярный инструмент / Топоры / Топоры
10391470,"Материнская плата ASUS ROG STRIX B660-A GAMING WIFI D4 /LGA1700,B660,USB3.2,DDR4,MB (521501)",91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10391487,"Материнская плата ASUS TUF GAMING B660M-PLUS WIFI D4 / LGA1700,B660,USB3.2 GEN 2X2,MB (516859)",91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10391512,Видеокарта AFOX R9 370 ATX Dual Fan 4GB GDDR5 256bit DVI HDMI DP  (784009) 20,91031,Видеокарты,Все товары / Компьютерная техника / Комплектующие / Видеокарты
10391553,Соковыжималка шнековая Starwind SJ3212 200Вт рез.сок.:800мл. серебристый,70336256,Соковыжималки электрические,Все товары / Бытовая техника / Мелкая техника для кухни / Приготовление напитков / Соковыжималки / Соковыжималки электрические
10391605,"Монитор Acer 31.5"" EB321HQAbi черный IPS LED 4ms 16:9 HDMI матовая 300cd 178гр/178гр 1920x1080 D-Sub FHD 6.3кг",91052,Мониторы,Все товары / Компьютерная техника / Периферийные устройства / Мониторы
10391763,Жесткий диск SEAGATE HDD Server Exos 7E10 512N (3.5'/ 4TB/ SAS 12Gb/s / 7200rpm),91033,Внутренние жесткие диски,Все товары / Компьютерная техника / Комплектующие / Внутренние жесткие диски
10391764,Жесткий диск SEAGATE HDD Server Exos X20 HDD 512E/4KN ( 3.5'/ 20TB/ SAS 12Gb/s / 7200rpm),91033,Внутренние жесткие диски,Все товары / Компьютерная техника / Комплектующие / Внутренние жесткие диски
10391765,Жесткий диск SEAGATE HDD Server Exos X20 HDD 512E/4KN ( 3.5'/ 20TB/ SATA 6Gb/s / 7200rpm),91033,Внутренние жесткие диски,Все товары / Компьютерная техника / Комплектующие / Внутренние жесткие диски
10391856,Блок питания Accord ATX 400W ACC-400W-12 ( IRU) (24+4pin) 120mm fan 4xSATA,857707,Блоки питания для компьютеров,Все товары / Компьютерная техника / Комплектующие / Блоки питания
10391863,Стол игровой Cactus CS-GTZ-SL-CARBON-RED столешница МДФ карбон каркас серебристый,62117332,Столы компьютерные и письменные,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные и письменные столы / Столы компьютерные и письменные
10391887,Светильник светодиодный ДПО-T5i 450 6Вт 6500К IP20 линейный ФАZА 5034891,61845557,Светильники настенно-потолочные,Все товары / Товары для дома / Освещение / Настенно-потолочные светильники / Светильники настенно-потолочные 
10391928,Кресло игровое Knight T1 молочный экомех с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10391929,Кресло игровое Knight T1 серый экомех с подголов. крестовина металл,10785222,Компьютерные кресла,Все товары / Товары для дома / Мебель / Столы и стулья / Компьютерные кресла
10391958,"Накопитель SSD Apacer 512Gb M.2 AS2280P4U PRO PCIe Gen3x4, R3500/W2300 Mb/s, MTBF 1.8M, 3D NAND, NVMe, Retail (AP512GAS2280P4UPRO-1)",16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10391959,"Твердотельный накопитель Apacer SSD AS2280P4U 1TB M.2 PCIe Gen3x4, R3500/W3000 Mb/s, MTBF 1.8M, 3D NAND, NVMe, Retail (AP1TBAS2280P4U-1)",16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10391960,"Накопитель SSD Apacer AS2280P4U, 512Gb, PCIe 3.0 x4, M.2 2280, NVMe, R/W 3500/2300",16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10391961,"Накопитель SSD Apacer 1TB M.2 AS2280P4U PRO PCIe Gen3x4, R3500/W3000 Mb/s, MTBF 1.8M, 3D NAND, NVMe, Retail (AP1TBAS2280P4UPRO-1)",16309373,Внутренние твердотельные накопители (SSD),Все товары / Компьютерная техника / Комплектующие / Внутренние твердотельные накопители (SSD)
10391996,"Тиски MIRAX, 125 мм, слесарные",91628,Тиски,Все товары / Строительство и ремонт / Инструменты / Ручной инструмент / Тиски
10391997,"Тиски MIRAX, 200 мм, слесарные",91628,Тиски,Все товары / Строительство и ремонт / Инструменты / Ручной инструмент / Тиски
10392200,Материнская плата Asrock H510M-HDV R2.0 Soc-1200 Intel H510 2xDDR4 mATX AC`97 8ch(7.1) GbLAN+VGA+DVI+HDMI,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10392225,Видеорегистратор Artway AV-407 черный 2Mpix 1080x1920 1080p 170гр. NT96672,71664065,Видеорегистраторы автомобильные,Все товары / Авто / Электроника / Видеорегистраторы / Видеорегистраторы автомобильные
10392239,Роутер беспроводной D-Link DIR-615/Z1A 10/100BASE-TX,70159097,Роутеры,Все товары / Компьютерная техника / Сетевое оборудование / Оборудование Wi-Fi и Bluetooth / Роутеры
10392254,Материнская плата Asrock B660M-HDV Soc-1700 Intel B660 2xDDR4 mATX AC`97 8ch(7.1) GbLAN RAID+VGA+HDMI+DP,91020,Материнские платы,Все товары / Компьютерная техника / Комплектующие / Материнские платы
10392281,"Кронштейн ONKRON кронштейн для монитора 13""-32"" настольный, белый G200",91079,"Кронштейны, держатели и подставки для компьютерной техники","Все товары / Компьютерная техника / Аксессуары / Кронштейны, держатели и подставки"
